lr-AdamW,step,valid/recon/sess0,valid/loss,valid/recon,valid/bps,valid/co_bps,valid/fp_bps,valid/r2,valid/wt_l2,valid/wt_l2/ramp,valid/wt_kl,valid/wt_kl/ic,valid/wt_kl/co,valid/wt_kl/ramp,valid/recon_smth,hp_metric,cur_epoch,hp/lr_init,hp/dropout_rate,hp/l2_ic_enc_scale,hp/l2_ci_enc_scale,hp/l2_gen_scale,hp/l2_con_scale,hp/kl_co_scale,hp/kl_ic_scale,hp/weight_decay,hp/cd_rate,epoch,train/recon/sess0,train/loss,train/recon,train/bps,train/co_bps,train/fp_bps,train/r2,train/wt_l2,train/wt_l2/ramp,train/wt_kl,train/wt_kl/ic,train/wt_kl/co,train/wt_kl/ramp
,821,,,,,,,,,,,,,,,,,,,,,,,,,,,137,0.18856732547283173,1885.9615478515625,0.18856732547283173,0.3471115827560425,nan,nan,nan,0.0,1.0,2.8826032576034777e-05,1.538787728350144e-05,1.3438155292533338e-05,1.0
0.004,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,827,0.18956637382507324,1895.9285888671875,0.18956637382507324,0.3361389935016632,nan,nan,nan,0.0,1.0,2.6476700440980494e-05,1.3952237168268766e-05,1.252446418220643e-05,1.0,0.1896047741174698,0.18956637382507324,137.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,137,,,,,,,,,,,,,
,827,,,,,,,,,,,,,,,,,,,,,,,,,,,138,0.18888546526432037,1889.1448974609375,0.18888546526432037,0.3474176228046417,nan,nan,nan,0.0,1.0,2.901221887441352e-05,1.5427445759996772e-05,1.358477402391145e-05,1.0
0.004,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,833,0.1896921545267105,1897.181884765625,0.1896921545267105,0.3330861032009125,nan,nan,nan,0.0,1.0,2.6039602744276635e-05,1.3490928722603712e-05,1.2548674021672923e-05,1.0,0.18966594338417053,0.1896921545267105,138.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,138,,,,,,,,,,,,,
,833,,,,,,,,,,,,,,,,,,,,,,,,,,,139,0.18860727548599243,1886.3551025390625,0.18860727548599243,0.34585705399513245,nan,nan,nan,0.0,1.0,2.8238042432349175e-05,1.4680183994641993e-05,1.3557858437707182e-05,1.0
0.004,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,839,0.18969577550888062,1897.23193359375,0.18969577550888062,0.3329484462738037,nan,nan,nan,0.0,1.0,2.742479591688607e-05,1.4683210793009493e-05,1.2741583304887172e-05,1.0,0.1896868199110031,0.18969577550888062,139.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,139,,,,,,,,,,,,,
,839,,,,,,,,,,,,,,,,,,,,,,,,,,,140,0.18865931034088135,1886.8779296875,0.18865931034088135,0.3453943431377411,nan,nan,nan,0.0,1.0,2.8491065677371807e-05,1.483884989283979e-05,1.3652214875037316e-05,1.0
0.004,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,845,0.1898203194141388,1898.48193359375,0.1898203194141388,0.32998186349868774,nan,nan,nan,0.0,1.0,2.7858279281645082e-05,1.508822515461361e-05,1.2770051398547366e-05,1.0,0.18978026509284973,0.1898203194141388,140.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,140,,,,,,,,,,,,,
,845,,,,,,,,,,,,,,,,,,,,,,,,,,,141,0.18884356319904327,1888.7322998046875,0.18884356319904327,0.34413039684295654,nan,nan,nan,0.0,1.0,2.9654171157744713e-05,1.5770257959957235e-05,1.3883912288292777e-05,1.0
0.004,846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,851,0.1900426596403122,1900.7052001953125,0.1900426596403122,0.3245488107204437,nan,nan,nan,0.0,1.0,2.785346077871509e-05,1.509680259914603e-05,1.2756658179569058e-05,1.0,0.1899639368057251,0.1900426596403122,141.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,141,,,,,,,,,,,,,
,851,,,,,,,,,,,,,,,,,,,,,,,,,,,142,0.18885403871536255,1888.8392333984375,0.18885403871536255,0.3442594110965729,nan,nan,nan,0.0,1.0,2.9878481655032374e-05,1.5948846339597367e-05,1.3929635315435007e-05,1.0
0.004,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,857,0.1896935999393463,1897.2108154296875,0.1896935999393463,0.3330797851085663,nan,nan,nan,0.0,1.0,2.7484429665491916e-05,1.4850393199594691e-05,1.2634034646907821e-05,1.0,0.18977469205856323,0.1896935999393463,142.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,142,,,,,,,,,,,,,
,857,,,,,,,,,,,,,,,,,,,,,,,,,,,143,0.1886240690946579,1886.5382080078125,0.1886240690946579,0.3452965021133423,nan,nan,nan,0.0,1.0,2.9765315048280172e-05,1.5981886463123374e-05,1.3783431313640904e-05,1.0
0.004,858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,863,0.18952734768390656,1895.5430908203125,0.18952734768390656,0.33709806203842163,nan,nan,nan,0.0,1.0,2.6977744710166007e-05,1.442764732928481e-05,1.2550096471386496e-05,1.0,0.18960154056549072,0.18952734768390656,143.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,143,,,,,,,,,,,,,
,863,,,,,,,,,,,,,,,,,,,,,,,,,,,144,0.18841104209423065,1884.4034423828125,0.18841104209423065,0.34736549854278564,nan,nan,nan,0.0,1.0,2.933827454398852e-05,1.536874333396554e-05,1.3969530300528277e-05,1.0
0.004,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,869,0.18982990086078644,1898.558837890625,0.18982990086078644,0.32972654700279236,nan,nan,nan,0.0,1.0,2.5987252229242586e-05,1.346414956060471e-05,1.2523101759143174e-05,1.0,0.18976138532161713,0.18982990086078644,144.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,144,,,,,,,,,,,,,
,869,,,,,,,,,,,,,,,,,,,,,,,,,,,145,0.18870657682418823,1887.3516845703125,0.18870657682418823,0.34977641701698303,nan,nan,nan,0.0,1.0,2.8609889341169037e-05,1.4716574696649332e-05,1.3893313735025004e-05,1.0
0.004,870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,875,0.1896335780620575,1896.5994873046875,0.1896335780620575,0.3345186412334442,nan,nan,nan,0.0,1.0,2.637992292875424e-05,1.4058347005629912e-05,1.2321574104134925e-05,1.0,0.18967193365097046,0.1896335780620575,145.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,145,,,,,,,,,,,,,
,875,,,,,,,,,,,,,,,,,,,,,,,,,,,146,0.18848967552185059,1885.1844482421875,0.18848967552185059,0.35184505581855774,nan,nan,nan,0.0,1.0,2.8744851078954525e-05,1.4756859854969662e-05,1.3987993042974267e-05,1.0
0.004,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,881,0.1895948350429535,1896.2132568359375,0.1895948350429535,0.3354431986808777,nan,nan,nan,0.0,1.0,2.6483252440812066e-05,1.4197978998709004e-05,1.2285274351597764e-05,1.0,0.18961796164512634,0.1895948350429535,146.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,146,,,,,,,,,,,,,
,881,,,,,,,,,,,,,,,,,,,,,,,,,,,147,0.1886441707611084,1886.72607421875,0.1886441707611084,0.34790050983428955,nan,nan,nan,0.0,1.0,2.8454072889871895e-05,1.4909776837157551e-05,1.3544293324230239e-05,1.0
0.004,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,887,0.1895182728767395,1895.4521484375,0.1895182728767395,0.33729878067970276,nan,nan,nan,0.0,1.0,2.6926742066279985e-05,1.4449633454205468e-05,1.2477109521569218e-05,1.0,0.18954817950725555,0.1895182728767395,147.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,147,,,,,,,,,,,,,
,887,,,,,,,,,,,,,,,,,,,,,,,,,,,148,0.18840332329273224,1884.3232421875,0.18840332329273224,0.35036501288414,nan,nan,nan,0.0,1.0,2.8991644285270013e-05,1.528827124275267e-05,1.370337213302264e-05,1.0
0.004,888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,893,0.18965373933315277,1896.8114013671875,0.18965373933315277,0.33403101563453674,nan,nan,nan,0.0,1.0,2.7415740987635218e-05,1.4604825082642492e-05,1.2810916814487427e-05,1.0,0.18962207436561584,0.18965373933315277,148.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,148,,,,,,,,,,,,,
,893,,,,,,,,,,,,,,,,,,,,,,,,,,,149,0.18856479227542877,1885.9407958984375,0.18856479227542877,0.35001006722450256,nan,nan,nan,0.0,1.0,2.9276861823746003e-05,1.5384370271931402e-05,1.3892495189793408e-05,1.0
0.004,894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,899,0.1893988847732544,1894.2691650390625,0.1893988847732544,0.34025877714157104,nan,nan,nan,0.0,1.0,2.801901791826822e-05,1.5174158761510625e-05,1.2844860066252295e-05,1.0,0.18946585059165955,0.1893988847732544,149.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,149,,,,,,,,,,,,,
,899,,,,,,,,,,,,,,,,,,,,,,,,,,,150,0.18837474286556244,1884.04638671875,0.18837474286556244,0.3515509068965912,nan,nan,nan,0.0,1.0,2.990336543007288e-05,1.5718467693659477e-05,1.4184901374392211e-05,1.0
0.004,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,905,0.1894124299287796,1894.4033203125,0.1894124299287796,0.33991339802742004,nan,nan,nan,0.0,1.0,2.7909009077120572e-05,1.5069792425492778e-05,1.2839216651627794e-05,1.0,0.189428448677063,0.1894124299287796,150.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,150,,,,,,,,,,,,,
,905,,,,,,,,,,,,,,,,,,,,,,,,,,,151,0.1880970150232315,1881.2760009765625,0.1880970150232315,0.3554171621799469,nan,nan,nan,0.0,1.0,3.060044764424674e-05,1.6269039406324737e-05,1.433141096640611e-05,1.0
0.004,906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,911,0.18950487673282623,1895.31884765625,0.18950487673282623,0.3376723527908325,nan,nan,nan,0.0,1.0,2.698811840673443e-05,1.4292980267782696e-05,1.2695139957941137e-05,1.0,0.1894819438457489,0.18950487673282623,151.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,151,,,,,,,,,,,,,
,911,,,,,,,,,,,,,,,,,,,,,,,,,,,152,0.18824757635593414,1882.7745361328125,0.18824757635593414,0.3571441173553467,nan,nan,nan,0.0,1.0,2.987174411828164e-05,1.5612122297170572e-05,1.425962273060577e-05,1.0
0.004,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,917,0.18942826986312866,1894.5531005859375,0.18942826986312866,0.3395219147205353,nan,nan,nan,0.0,1.0,2.703864265640732e-05,1.4324864423542749e-05,1.271377823286457e-05,1.0,0.18944436311721802,0.18942826986312866,152.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,152,,,,,,,,,,,,,
,917,,,,,,,,,,,,,,,,,,,,,,,,,,,153,0.18849162757396698,1885.2066650390625,0.18849162757396698,0.3573491871356964,nan,nan,nan,0.0,1.0,2.9066388378851116e-05,1.5114808775251731e-05,1.3951576875115279e-05,1.0
0.004,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,923,0.1895197331905365,1895.46826171875,0.1895197331905365,0.33729618787765503,nan,nan,nan,0.0,1.0,2.708634565351531e-05,1.4466507309407461e-05,1.2619837434613146e-05,1.0,0.18949712812900543,0.1895197331905365,153.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,153,,,,,,,,,,,,,
,923,,,,,,,,,,,,,,,,,,,,,,,,,,,154,0.18796712160110474,1879.9617919921875,0.18796712160110474,0.3577318489551544,nan,nan,nan,0.0,1.0,2.9049993827356957e-05,1.5197879292827565e-05,1.385211362503469e-05,1.0
0.004,924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,929,0.18934422731399536,1893.72021484375,0.18934422731399536,0.3415609896183014,nan,nan,nan,0.0,1.0,2.7773554393206723e-05,1.512861763330875e-05,1.2644935850403272e-05,1.0,0.18939009308815002,0.18934422731399536,154.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,154,,,,,,,,,,,,,
,929,,,,,,,,,,,,,,,,,,,,,,,,,,,155,0.18837159872055054,1884.0118408203125,0.18837159872055054,0.3517017066478729,nan,nan,nan,0.0,1.0,2.96023008559132e-05,1.564750164106954e-05,1.3954800124338362e-05,1.0
0.004,930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,935,0.18932704627513885,1893.550048828125,0.18932704627513885,0.341961532831192,nan,nan,nan,0.0,1.0,2.798510467982851e-05,1.544932820252143e-05,1.2535774658317678e-05,1.0,0.18934595584869385,0.18932704627513885,155.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,155,,,,,,,,,,,,,
,935,,,,,,,,,,,,,,,,,,,,,,,,,,,156,0.18832437694072723,1883.5458984375,0.18832437694072723,0.35602203011512756,nan,nan,nan,0.0,1.0,3.023580211447552e-05,1.6345293261110783e-05,1.3890507943870034e-05,1.0
0.004,936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,941,0.1894097924232483,1894.375244140625,0.1894097924232483,0.33995068073272705,nan,nan,nan,0.0,1.0,2.7742769816541113e-05,1.5198992514342535e-05,1.2543774573714472e-05,1.0,0.1893906444311142,0.1894097924232483,156.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,156,,,,,,,,,,,,,
,941,,,,,,,,,,,,,,,,,,,,,,,,,,,157,0.188243106007576,1882.7332763671875,0.188243106007576,0.3553837239742279,nan,nan,nan,0.0,1.0,3.02239932352677e-05,1.6475640222779475e-05,1.3748354831477627e-05,1.0
0.004,942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,947,0.18954597413539886,1895.7344970703125,0.18954597413539886,0.3366588354110718,nan,nan,nan,0.0,1.0,2.748245060502086e-05,1.5036068361951038e-05,1.2446381333575118e-05,1.0,0.1894993782043457,0.18954597413539886,157.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,157,,,,,,,,,,,,,
,947,,,,,,,,,,,,,,,,,,,,,,,,,,,158,0.18853425979614258,1885.6419677734375,0.18853425979614258,0.3525947630405426,nan,nan,nan,0.0,1.0,2.992739791807253e-05,1.6063915609265678e-05,1.3863483218301553e-05,1.0
0.004,948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,953,0.18957415223121643,1896.017822265625,0.18957415223121643,0.33595409989356995,nan,nan,nan,0.0,1.0,2.7639613108476624e-05,1.527765743958298e-05,1.2361954759398941e-05,1.0,0.1895517110824585,0.18957415223121643,158.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,158,,,,,,,,,,,,,
,953,,,,,,,,,,,,,,,,,,,,,,,,,,,159,0.1882057636976242,1882.3531494140625,0.1882057636976242,0.3589555025100708,nan,nan,nan,0.0,1.0,2.9568242098321207e-05,1.5913921743049286e-05,1.3654321264766622e-05,1.0
0.004,954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,959,0.18950144946575165,1895.2908935546875,0.18950144946575165,0.3377130627632141,nan,nan,nan,0.0,1.0,2.7636315280687995e-05,1.544011502119247e-05,1.2196198440506123e-05,1.0,0.18951652944087982,0.18950144946575165,159.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,159,,,,,,,,,,,,,
,959,,,,,,,,,,,,,,,,,,,,,,,,,,,160,0.18802142143249512,1880.5125732421875,0.18802142143249512,0.3578464090824127,nan,nan,nan,0.0,1.0,2.9839755370630883e-05,1.6346863048966043e-05,1.3492891412170138e-05,1.0
0.004,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,965,0.18962767720222473,1896.552001953125,0.18962767720222473,0.3346508741378784,nan,nan,nan,0.0,1.0,2.753076478256844e-05,1.5439178241649643e-05,1.2091584721929394e-05,1.0,0.1895943284034729,0.18962767720222473,160.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,160,,,,,,,,,,,,,
,965,,,,,,,,,,,,,,,,,,,,,,,,,,,161,0.18848586082458496,1885.1527099609375,0.18848586082458496,0.35583338141441345,nan,nan,nan,0.0,1.0,2.9408818591036834e-05,1.6144853361765854e-05,1.3263962500786874e-05,1.0
0.004,966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,971,0.18961714208126068,1896.446044921875,0.18961714208126068,0.3349398970603943,nan,nan,nan,0.0,1.0,2.746565587585792e-05,1.5411467757076025e-05,1.2054187209287193e-05,1.0,0.1896103024482727,0.18961714208126068,161.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,161,,,,,,,,,,,,,
,971,,,,,,,,,,,,,,,,,,,,,,,,,,,162,0.18810097873210907,1881.3045654296875,0.18810097873210907,0.36470016837120056,nan,nan,nan,0.0,1.0,2.949237205029931e-05,1.6200585378101096e-05,1.3291785762703512e-05,1.0
0.004,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,977,0.18973134458065033,1897.5892333984375,0.18973134458065033,0.3321453630924225,nan,nan,nan,0.0,1.0,2.7570293241296895e-05,1.541447636554949e-05,1.2155816875747405e-05,1.0,0.18969503045082092,0.18973134458065033,162.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,162,,,,,,,,,,,,,
,977,,,,,,,,,,,,,,,,,,,,,,,,,,,163,0.1884767860174179,1885.0616455078125,0.1884767860174179,0.3605234622955322,nan,nan,nan,0.0,1.0,2.937601129815448e-05,1.6179054000531323e-05,1.3196960026107263e-05,1.0
0.004,978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,983,0.18926078081130981,1892.8861083984375,0.18926078081130981,0.3436017334461212,nan,nan,nan,0.0,1.0,2.7827711164718494e-05,1.5396513845189475e-05,1.2431195500539616e-05,1.0,0.18939104676246643,0.18926078081130981,163.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,163,,,,,,,,,,,,,
,983,,,,,,,,,,,,,,,,,,,,,,,,,,,164,0.1884487420320511,1884.7852783203125,0.1884487420320511,0.3593674898147583,nan,nan,nan,0.0,1.0,2.9793778594466858e-05,1.6249805412371643e-05,1.3543969544116408e-05,1.0
0.004,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,989,0.189347505569458,1893.7569580078125,0.189347505569458,0.3414878845214844,nan,nan,nan,0.0,1.0,2.8192247555125505e-05,1.563283512950875e-05,1.2559412425616756e-05,1.0,0.18936055898666382,0.189347505569458,164.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,164,,,,,,,,,,,,,
,989,,,,,,,,,,,,,,,,,,,,,,,,,,,165,0.1881767362356186,1882.06787109375,0.1881767362356186,0.3580351769924164,nan,nan,nan,0.0,1.0,3.004061545652803e-05,1.6366793715860695e-05,1.3673822650162037e-05,1.0
0.004,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,995,0.18947772681713104,1895.0599365234375,0.18947772681713104,0.33830323815345764,nan,nan,nan,0.0,1.0,2.8258562451810576e-05,1.5295403500203975e-05,1.2963158951606601e-05,1.0,0.18944257497787476,0.18947772681713104,165.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,165,,,,,,,,,,,,,
,995,,,,,,,,,,,,,,,,,,,,,,,,,,,166,0.18812024593353271,1881.5062255859375,0.18812024593353271,0.36279818415641785,nan,nan,nan,0.0,1.0,3.035930603800807e-05,1.65450092026731e-05,1.3814297744829673e-05,1.0
0.004,996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1001,0.18968088924884796,1897.093017578125,0.18968088924884796,0.3333519697189331,nan,nan,nan,0.0,1.0,2.839685657818336e-05,1.53959117596969e-05,1.3000943908991758e-05,1.0,0.18960939347743988,0.18968088924884796,166.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,166,,,,,,,,,,,,,
,1001,,,,,,,,,,,,,,,,,,,,,,,,,,,167,0.18778912723064423,1878.1966552734375,0.18778912723064423,0.3614846169948578,nan,nan,nan,0.0,1.0,3.0526090995408595e-05,1.6430041796411388e-05,1.4096053746470716e-05,1.0
0.004,1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1007,0.1894567310810089,1894.8482666015625,0.1894567310810089,0.338802695274353,nan,nan,nan,0.0,1.0,2.809617217280902e-05,1.5287463611457497e-05,1.2808709470846225e-05,1.0,0.1895025372505188,0.1894567310810089,167.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,167,,,,,,,,,,,,,
,1007,,,,,,,,,,,,,,,,,,,,,,,,,,,168,0.18796654045581818,1879.9716796875,0.18796654045581818,0.36479103565216064,nan,nan,nan,0.0,1.0,3.0627375963376835e-05,1.646197233640123e-05,1.4165404536470305e-05,1.0
0.004,1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1013,0.18977098166942596,1897.9888916015625,0.18977098166942596,0.3311982750892639,nan,nan,nan,0.0,1.0,2.791126462398097e-05,1.4971712516853586e-05,1.2939553016622085e-05,1.0,0.18969044089317322,0.18977098166942596,168.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,168,,,,,,,,,,,,,
,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,169,0.18816369771957397,1881.9407958984375,0.18816369771957397,0.36455950140953064,nan,nan,nan,0.0,1.0,3.038154864043463e-05,1.606313162483275e-05,1.4318417925096583e-05,1.0
0.004,1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1019,0.18950989842414856,1895.381591796875,0.18950989842414856,0.337502658367157,nan,nan,nan,0.0,1.0,2.8265842047403567e-05,1.531847556179855e-05,1.2947364666615613e-05,1.0,0.1895640641450882,0.18950989842414856,169.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,169,,,,,,,,,,,,,
,1019,,,,,,,,,,,,,,,,,,,,,,,,,,,170,0.18794602155685425,1879.765625,0.18794602155685425,0.36612871289253235,nan,nan,nan,0.0,1.0,3.0542050808435306e-05,1.6212625268963166e-05,1.4329423720482737e-05,1.0
0.004,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1025,0.1895710676908493,1895.9866943359375,0.1895710676908493,0.33604535460472107,nan,nan,nan,0.0,1.0,2.760250572464429e-05,1.4855430890747812e-05,1.2747073014907073e-05,1.0,0.18956896662712097,0.1895710676908493,170.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,170,,,,,,,,,,,,,
,1025,,,,,,,,,,,,,,,,,,,,,,,,,,,171,0.18765996396541595,1876.904296875,0.18765996396541595,0.3650253713130951,nan,nan,nan,0.0,1.0,3.0474191589746624e-05,1.610918297956232e-05,1.4365007700689603e-05,1.0
0.004,1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1031,0.18946892023086548,1894.9683837890625,0.18946892023086548,0.338518887758255,nan,nan,nan,0.0,1.0,2.792501254589297e-05,1.5092777175595984e-05,1.2832235370296985e-05,1.0,0.1894989311695099,0.18946892023086548,171.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,171,,,,,,,,,,,,,
,1031,,,,,,,,,,,,,,,,,,,,,,,,,,,172,0.1880461722612381,1880.7611083984375,0.1880461722612381,0.36928340792655945,nan,nan,nan,0.0,1.0,2.9940718377474695e-05,1.5841398635529913e-05,1.4099320651439484e-05,1.0
0.004,1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1037,0.18965207040309906,1896.8016357421875,0.18965207040309906,0.3340812921524048,nan,nan,nan,0.0,1.0,2.8100001145503484e-05,1.5234667444019578e-05,1.2865331882494502e-05,1.0,0.18960613012313843,0.18965207040309906,172.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,172,,,,,,,,,,,,,
,1037,,,,,,,,,,,,,,,,,,,,,,,,,,,173,0.18760891258716583,1876.3951416015625,0.18760891258716583,0.3685533106327057,nan,nan,nan,0.0,1.0,3.059874870814383e-05,1.644685835344717e-05,1.4151890354696661e-05,1.0
0.004,1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
