lr-AdamW,step,valid/recon/sess0,valid/loss,valid/recon,valid/bps,valid/co_bps,valid/fp_bps,valid/r2,valid/wt_l2,valid/wt_l2/ramp,valid/wt_kl,valid/wt_kl/ic,valid/wt_kl/co,valid/wt_kl/ramp,valid/recon_smth,hp_metric,cur_epoch,hp/lr_init,hp/dropout_rate,hp/l2_ic_enc_scale,hp/l2_ci_enc_scale,hp/l2_gen_scale,hp/l2_con_scale,hp/kl_co_scale,hp/kl_ic_scale,hp/weight_decay,hp/cd_rate,epoch,train/recon/sess0,train/loss,train/recon,train/bps,train/co_bps,train/fp_bps,train/r2,train/wt_l2,train/wt_l2/ramp,train/wt_kl,train/wt_kl/ic,train/wt_kl/co,train/wt_kl/ramp
,389,,,,,,,,,,,,,,,,,,,,,,,,,,,65,0.21505261957645416,2150.81591796875,0.21505261957645416,0.274671345949173,0.2920064628124237,0.20150522887706757,nan,0.0,0.8024691939353943,3.60990634362679e-05,1.5336370779550634e-05,2.0762694475706667e-05,0.8024691939353943
0.004,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395,0.2132989466190338,2133.267822265625,0.2132989466190338,0.31829437613487244,0.3232416808605194,0.21915046870708466,nan,0.0,0.8148148059844971,3.4170054277637973e-05,1.4374063539435156e-05,1.9795988919213414e-05,0.8148148059844971,0.21328844130039215,0.2132989466190338,65.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,65,,,,,,,,,,,,,
,395,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0.21487641334533691,2149.053466796875,0.21487641334533691,0.27537891268730164,0.2900106906890869,0.20080538094043732,nan,0.0,0.8148147463798523,3.549282337189652e-05,1.4940364053472877e-05,2.0552461137413047e-05,0.8148147463798523
0.004,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,401,0.21313436329364777,2131.620361328125,0.21313436329364777,0.32235854864120483,0.3249078392982483,0.22054854035377502,nan,0.0,0.8271604776382446,3.344651122461073e-05,1.4033141269464977e-05,1.9413371774135157e-05,0.8271604776382446,0.2131805717945099,0.21313436329364777,66.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,66,,,,,,,,,,,,,
,401,,,,,,,,,,,,,,,,,,,,,,,,,,,67,0.21479719877243042,2148.263427734375,0.21479719877243042,0.2772195041179657,0.2944962680339813,0.20009638369083405,nan,0.0,0.8271604180335999,3.523964551277459e-05,1.5007513866294175e-05,2.023213164648041e-05,0.8271604180335999
0.004,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,407,0.21317489445209503,2132.032958984375,0.21317489445209503,0.32162120938301086,0.32604241371154785,0.21781551837921143,nan,0.0,0.8395061492919922,3.382606155355461e-05,1.4690964235342108e-05,1.9135097318212502e-05,0.8395061492919922,0.21317659318447113,0.21317489445209503,67.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,67,,,,,,,,,,,,,
,407,,,,,,,,,,,,,,,,,,,,,,,,,,,68,0.21473783254623413,2147.6728515625,0.21473783254623413,0.27835577726364136,0.2959808111190796,0.20331406593322754,nan,0.0,0.8395061492919922,3.507522706058808e-05,1.5187644748948514e-05,1.988758049265016e-05,0.8395061492919922
0.004,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,413,0.21308033168315887,2131.0888671875,0.21308033168315887,0.32273194193840027,0.32799890637397766,0.22245129942893982,nan,0.0,0.8518518805503845,3.352776911924593e-05,1.4651676792709623e-05,1.8876091417041607e-05,0.8518518805503845,0.21310921013355255,0.21308033168315887,68.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,68,,,,,,,,,,,,,
,413,,,,,,,,,,,,,,,,,,,,,,,,,,,69,0.21479713916778564,2148.270263671875,0.21479713916778564,0.2786867320537567,0.29606643319129944,0.20573633909225464,nan,0.0,0.8518518805503845,3.506039138301276e-05,1.54328463395359e-05,1.9627548681455664e-05,0.8518518805503845
0.004,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,419,0.21304738521575928,2130.76025390625,0.21304738521575928,0.3232434391975403,0.3297741413116455,0.22261250019073486,nan,0.0,0.8641975522041321,3.3111551601905376e-05,1.4624105460825376e-05,1.8487447960069403e-05,0.8641975522041321,0.21306592226028442,0.21304738521575928,69.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,69,,,,,,,,,,,,,
,419,,,,,,,,,,,,,,,,,,,,,,,,,,,70,0.21484164893627167,2148.717041015625,0.21484164893627167,0.2792228162288666,0.2967250943183899,0.20756857097148895,nan,0.0,0.8641975522041321,3.477415521047078e-05,1.5446110410266556e-05,1.9328048438183032e-05,0.8641975522041321
0.004,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,425,0.2130352258682251,2130.63818359375,0.2130352258682251,0.3232116103172302,0.3302212357521057,0.22370988130569458,nan,0.0,0.8765432238578796,3.260759331169538e-05,1.4458802070294041e-05,1.814879033190664e-05,0.8765432238578796,0.2130444347858429,0.2130352258682251,70.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,70,,,,,,,,,,,,,
,425,,,,,,,,,,,,,,,,,,,,,,,,,,,71,0.2147110253572464,2147.412353515625,0.2147110253572464,0.280285120010376,0.29695364832878113,0.20699729025363922,nan,0.0,0.8765432238578796,3.446069604251534e-05,1.5417537724715658e-05,1.9043154679820873e-05,0.8765432238578796
0.004,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,431,0.21310091018676758,2131.29736328125,0.21310091018676758,0.32291167974472046,0.3262713849544525,0.22098805010318756,nan,0.0,0.8888888955116272,3.244575054850429e-05,1.4523086065310054e-05,1.7922660845215432e-05,0.8888888955116272,0.21308396756649017,0.21310091018676758,71.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,71,,,,,,,,,,,,,
,431,,,,,,,,,,,,,,,,,,,,,,,,,,,72,0.21446560323238373,2144.956787109375,0.21446560323238373,0.2799319326877594,0.2950533330440521,0.2069360762834549,nan,0.0,0.8888888955116272,3.384921728866175e-05,1.5280969819286838e-05,1.8568249288364314e-05,0.8888888955116272
0.004,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,437,0.21298694610595703,2130.154296875,0.21298694610595703,0.32524606585502625,0.3269742429256439,0.22420698404312134,nan,0.0,0.9012345671653748,3.158516847179271e-05,1.3662731362273917e-05,1.79224389285082e-05,0.9012345671653748,0.21301604807376862,0.21298694610595703,72.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,72,,,,,,,,,,,,,
,437,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0.21491587162017822,2149.462646484375,0.21491587162017822,0.280507892370224,0.29797855019569397,0.2054121494293213,nan,0.0,0.9012345671653748,3.373209619894624e-05,1.5096508832357358e-05,1.8635590095072985e-05,0.9012345671653748
0.004,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,443,0.21301724016666412,2130.466064453125,0.21301724016666412,0.3246102035045624,0.32807663083076477,0.22225439548492432,nan,0.0,0.9135802984237671,3.2147047022590414e-05,1.442764732928481e-05,1.7719405150273815e-05,0.9135802984237671,0.21301686763763428,0.21301724016666412,73.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,73,,,,,,,,,,,,,
,443,,,,,,,,,,,,,,,,,,,,,,,,,,,74,0.21436558663845062,2143.9599609375,0.21436558663845062,0.2823229134082794,0.299750417470932,0.20458711683750153,nan,0.0,0.9135802388191223,3.328433012939058e-05,1.4763162653252948e-05,1.852116474765353e-05,0.9135802388191223
0.004,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,449,0.21297332644462585,2130.031005859375,0.21297332644462585,0.3250159025192261,0.33014005422592163,0.22383059561252594,nan,0.0,0.9259258508682251,3.211452713003382e-05,1.463359240005957e-05,1.7480935639468953e-05,0.9259258508682251,0.21298637986183167,0.21297332644462585,74.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,74,,,,,,,,,,,,,
,449,,,,,,,,,,,,,,,,,,,,,,,,,,,75,0.2144642323255539,2144.9560546875,0.2144642323255539,0.2831208407878876,0.29999586939811707,0.2115487903356552,nan,0.0,0.9259259104728699,3.387157994438894e-05,1.5336077922256663e-05,1.8535502022132277e-05,0.9259259104728699
0.004,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,455,0.21289680898189545,2129.26513671875,0.21289680898189545,0.32647329568862915,0.33148136734962463,0.2256252020597458,nan,0.0,0.9382715821266174,3.1666368158767e-05,1.4323410141514614e-05,1.7342956198262982e-05,0.9382715821266174,0.21292367577552795,0.21289680898189545,75.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,75,,,,,,,,,,,,,
,455,,,,,,,,,,,,,,,,,,,,,,,,,,,76,0.21440333127975464,2144.349365234375,0.21440333127975464,0.28367775678634644,0.3011873662471771,0.2090776562690735,nan,0.0,0.9382715821266174,3.367501267348416e-05,1.539959521323908e-05,1.8275419279234484e-05,0.9382715821266174
0.004,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,461,0.21282202005386353,2128.525146484375,0.21282202005386353,0.32829076051712036,0.33436909317970276,0.22447581589221954,nan,0.0,0.9506173729896545,3.208512862329371e-05,1.491841521783499e-05,1.7166708857985213e-05,0.9506173729896545,0.21285252273082733,0.21282202005386353,76.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,76,,,,,,,,,,,,,
,461,,,,,,,,,,,,,,,,,,,,,,,,,,,77,0.21437831223011017,2144.1044921875,0.21437831223011017,0.28491511940956116,0.3032545745372772,0.20980723202228546,nan,0.0,0.9506173133850098,3.380075577297248e-05,1.555785274831578e-05,1.82429048436461e-05,0.9506173133850098
0.004,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,467,0.2129204273223877,2129.512939453125,0.2129204273223877,0.3270202875137329,0.33080005645751953,0.22146223485469818,nan,0.0,0.9629629254341125,3.204441600246355e-05,1.518061981187202e-05,1.686379619059153e-05,0.9629629254341125,0.2129000425338745,0.2129204273223877,77.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,77,,,,,,,,,,,,,
,467,,,,,,,,,,,,,,,,,,,,,,,,,,,78,0.21445460617542267,2144.875244140625,0.21445460617542267,0.2844770550727844,0.3051285743713379,0.21118859946727753,nan,0.0,0.9629630446434021,3.416281833779067e-05,1.609975879546255e-05,1.806305408535991e-05,0.9629630446434021
0.004,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,473,0.21288160979747772,2129.131103515625,0.21288160979747772,0.32776984572410583,0.33192262053489685,0.22195307910442352,nan,0.0,0.9753085970878601,3.2296778954332694e-05,1.5554971469100565e-05,1.6741803847253323e-05,0.9753085970878601,0.21288713812828064,0.21288160979747772,78.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,78,,,,,,,,,,,,,
,473,,,,,,,,,,,,,,,,,,,,,,,,,,,79,0.214511439204216,2145.446044921875,0.214511439204216,0.28459587693214417,0.30385854840278625,0.21064840257167816,nan,0.0,0.9753085970878601,3.4020806197077036e-05,1.6256009985227138e-05,1.7764796211849898e-05,0.9753085970878601
0.004,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,479,0.21278853714466095,2128.196533203125,0.21278853714466095,0.3292497396469116,0.3347547650337219,0.2242206484079361,nan,0.0,0.9876543283462524,3.1498864700552076e-05,1.4999299310147762e-05,1.6499567209393717e-05,0.9876543283462524,0.21281811594963074,0.21278853714466095,79.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,79,,,,,,,,,,,,,
,479,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0.21449948847293854,2145.327880859375,0.21449948847293854,0.286236435174942,0.3051011860370636,0.21145711839199066,nan,0.0,0.9876542687416077,3.3705331588862464e-05,1.608728780411184e-05,1.7618041965761222e-05,0.9876542687416077
0.004,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,485,0.21281318366527557,2128.448486328125,0.21281318366527557,0.32845181226730347,0.3344461917877197,0.22478467226028442,nan,0.0,1.0,3.1656090868636966e-05,1.5179042748059146e-05,1.6477046301588416e-05,1.0,0.21281467378139496,0.21281318366527557,80.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,80,,,,,,,,,,,,,
,485,,,,,,,,,,,,,,,,,,,,,,,,,,,81,0.2143741399049759,2144.071533203125,0.2143741399049759,0.28554025292396545,0.30651041865348816,0.21316660940647125,nan,0.0,1.0,3.300317985122092e-05,1.5519812222919427e-05,1.7483367628301494e-05,1.0
0.004,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,491,0.21281179785728455,2128.43017578125,0.21281179785728455,0.32792747020721436,0.33467569947242737,0.2267652004957199,nan,0.0,1.0,3.120977271464653e-05,1.4983084838604555e-05,1.622668423806317e-05,1.0,0.2128126621246338,0.21281179785728455,81.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,81,,,,,,,,,,,,,
,491,,,,,,,,,,,,,,,,,,,,,,,,,,,82,0.21432940661907196,2143.62939453125,0.21432940661907196,0.2878960371017456,0.30690035223960876,0.2158428430557251,nan,0.0,1.0,3.3528514904901385e-05,1.6121675798785873e-05,1.7406839106115513e-05,1.0
0.004,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,497,0.212627112865448,2126.58642578125,0.212627112865448,0.3323436379432678,0.3376172184944153,0.22795166075229645,nan,0.0,1.0,3.152716817567125e-05,1.5493227692786604e-05,1.6033940482884645e-05,1.0,0.2126827836036682,0.212627112865448,82.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,82,,,,,,,,,,,,,
,497,,,,,,,,,,,,,,,,,,,,,,,,,,,83,0.21419323980808258,2142.2626953125,0.21419323980808258,0.28815239667892456,0.30903246998786926,0.21785680949687958,nan,0.0,1.0,3.3031643397407606e-05,1.5792307749507017e-05,1.723933564790059e-05,1.0
0.004,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,503,0.21265122294425964,2126.82568359375,0.21265122294425964,0.3315376341342926,0.3371432423591614,0.22875933349132538,nan,0.0,1.0,3.139129694318399e-05,1.5366258594440296e-05,1.602503652975429e-05,1.0,0.21266068518161774,0.21265122294425964,83.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,83,,,,,,,,,,,,,
,503,,,,,,,,,,,,,,,,,,,,,,,,,,,84,0.21409420669078827,2141.276123046875,0.21409420669078827,0.28968748450279236,0.31061872839927673,0.21898917853832245,nan,0.0,1.0,3.340889816172421e-05,1.63074946613051e-05,1.7101401681429707e-05,1.0
0.004,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,509,0.21264129877090454,2126.724609375,0.21264129877090454,0.33267173171043396,0.3359336853027344,0.22658151388168335,nan,0.0,1.0,3.1171268346952274e-05,1.5222637557599228e-05,1.5948629879858345e-05,1.0,0.21264711022377014,0.21264129877090454,84.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,84,,,,,,,,,,,,,
,509,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0.21428370475769043,2143.168212890625,0.21428370475769043,0.2883952558040619,0.30971989035606384,0.21893538534641266,nan,0.0,1.0,3.3119882573373616e-05,1.622860690986272e-05,1.6891275663510896e-05,1.0
0.004,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,515,0.21274052560329437,2127.714111328125,0.21274052560329437,0.3298743963241577,0.3374519646167755,0.22483140230178833,nan,0.0,1.0,3.088660378125496e-05,1.5176350643741898e-05,1.5710253137513064e-05,1.0,0.21271249651908875,0.21274052560329437,85.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,85,,,,,,,,,,,,,
,515,,,,,,,,,,,,,,,,,,,,,,,,,,,86,0.21421873569488525,2142.517822265625,0.21421873569488525,0.29061010479927063,0.31173035502433777,0.21969003975391388,nan,0.0,1.0,3.30535949615296e-05,1.6123913155752234e-05,1.6929678167798556e-05,1.0
0.004,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,521,0.21266388893127441,2126.947265625,0.21266388893127441,0.3322087824344635,0.3366544842720032,0.2251947969198227,nan,0.0,1.0,3.0858242098474875e-05,1.5142009033297654e-05,1.5716235793661326e-05,1.0,0.212678462266922,0.21266388893127441,86.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,86,,,,,,,,,,,,,
,521,,,,,,,,,,,,,,,,,,,,,,,,,,,87,0.21403537690639496,2140.68212890625,0.21403537690639496,0.2908071279525757,0.31219640374183655,0.2226858139038086,nan,0.0,1.0,3.2828713301569223e-05,1.613630411156919e-05,1.669241100898944e-05,1.0
0.004,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,527,0.21264585852622986,2126.76318359375,0.21264585852622986,0.33128491044044495,0.33775752782821655,0.22978146374225616,nan,0.0,1.0,3.042841490241699e-05,1.491465445724316e-05,1.5513762264163233e-05,1.0,0.21265563368797302,0.21264585852622986,87.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,87,,,,,,,,,,,,,
,527,,,,,,,,,,,,,,,,,,,,,,,,,,,88,0.21424107253551483,2142.739501953125,0.21424107253551483,0.2891426980495453,0.309085488319397,0.2197948694229126,nan,0.0,1.0,3.288998777861707e-05,1.613193853700068e-05,1.675804924161639e-05,1.0
0.004,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,533,0.21259436011314392,2126.248291015625,0.21259436011314392,0.3328699767589569,0.3379407525062561,0.22933882474899292,nan,0.0,1.0,3.0462480935966596e-05,1.494188927608775e-05,1.5520592569373548e-05,1.0,0.21261274814605713,0.21259436011314392,88.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,88,,,,,,,,,,,,,
,533,,,,,,,,,,,,,,,,,,,,,,,,,,,89,0.21405041217803955,2140.829833984375,0.21405041217803955,0.2902240455150604,0.31139490008354187,0.2190409153699875,nan,0.0,1.0,3.254702824051492e-05,1.591200452821795e-05,1.663502371229697e-05,1.0
0.004,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,539,0.21262775361537933,2126.585693359375,0.21262775361537933,0.33282211422920227,0.33815938234329224,0.2255472093820572,nan,0.0,1.0,3.0792358302278444e-05,1.5278670616680756e-05,1.5513685866608284e-05,1.0,0.2126232534646988,0.21262775361537933,89.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,89,,,,,,,,,,,,,
,539,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0.2144830822944641,2145.157958984375,0.2144830822944641,0.29072901606559753,0.3111725151538849,0.21871328353881836,nan,0.0,1.0,3.2702770113246515e-05,1.61106090672547e-05,1.6592161045991816e-05,1.0
0.004,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,545,0.2125130295753479,2125.436279296875,0.2125130295753479,0.33505529165267944,0.3395690321922302,0.22863484919071198,nan,0.0,1.0,3.0600593163399026e-05,1.5101693861652166e-05,1.5498897482757457e-05,1.0,0.21254608035087585,0.2125130295753479,90.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,90,,,,,,,,,,,,,
,545,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0.2138623744249344,2138.9482421875,0.2138623744249344,0.2920081913471222,0.3126128017902374,0.2192520648241043,nan,0.0,1.0,3.246103005949408e-05,1.5799965694895945e-05,1.6661066183587536e-05,1.0
0.004,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,551,0.21262051165103912,2126.512451171875,0.21262051165103912,0.33338332176208496,0.3372702896595001,0.2249935269355774,nan,0.0,1.0,3.0745548428967595e-05,1.543565304018557e-05,1.5309891750803217e-05,1.0,0.21259818971157074,0.21262051165103912,91.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,91,,,,,,,,,,,,,
,551,,,,,,,,,,,,,,,,,,,,,,,,,,,92,0.2138081043958664,2138.409912109375,0.2138081043958664,0.29328203201293945,0.31576740741729736,0.21963489055633545,nan,0.0,1.0,3.28822061419487e-05,1.6298201444442384e-05,1.6584002878516912e-05,1.0
0.004,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,557,0.2125203162431717,2125.5126953125,0.2125203162431717,0.3347957730293274,0.3403070569038391,0.22815284132957458,nan,0.0,1.0,3.0948769563110545e-05,1.5688345229136758e-05,1.5260424333973788e-05,1.0,0.21254368126392365,0.2125203162431717,92.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,92,,,,,,,,,,,,,
,557,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0.21380622684955597,2138.388916015625,0.21380622684955597,0.2938357889652252,0.318929523229599,0.22262167930603027,nan,0.0,1.0,3.2690622902009636e-05,1.613727363292128e-05,1.6553349269088358e-05,1.0
0.004,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,563,0.2125658541917801,2125.966796875,0.2125658541917801,0.33369532227516174,0.3403852581977844,0.22717681527137756,nan,0.0,1.0,3.0817074730293825e-05,1.5584771972498856e-05,1.5232302757794969e-05,1.0,0.21255919337272644,0.2125658541917801,93.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,93,,,,,,,,,,,,,
,563,,,,,,,,,,,,,,,,,,,,,,,,,,,94,0.21401047706604004,2140.434814453125,0.21401047706604004,0.29265639185905457,0.3154313862323761,0.2233864814043045,nan,0.0,1.0,3.3015781809808686e-05,1.6594362023170106e-05,1.6421417967649177e-05,1.0
0.004,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,569,0.21257270872592926,2126.03271484375,0.21257270872592926,0.334188848733902,0.3398923873901367,0.224953755736351,nan,0.0,1.0,3.0572660762118176e-05,1.5364699720521457e-05,1.5207959222607315e-05,1.0,0.21256865561008453,0.21257270872592926,94.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,94,,,,,,,,,,,,,
,569,,,,,,,,,,,,,,,,,,,,,,,,,,,95,0.2137904316186905,2138.235595703125,0.2137904316186905,0.29301178455352783,0.3187527358531952,0.22322066128253937,nan,0.0,1.0,3.3130429073935375e-05,1.662583599681966e-05,1.6504594896105118e-05,1.0
0.004,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,575,0.2124687284231186,2124.9912109375,0.2124687284231186,0.334916889667511,0.3409416377544403,0.23292823135852814,nan,0.0,1.0,3.0420262191910297e-05,1.526384221506305e-05,1.5156422705331352e-05,1.0,0.21249869465827942,0.2124687284231186,95.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,95,,,,,,,,,,,,,
,575,,,,,,,,,,,,,,,,,,,,,,,,,,,96,0.21403439342975616,2140.6689453125,0.21403439342975616,0.29320403933525085,0.3171181380748749,0.22490346431732178,nan,0.0,1.0,3.2528096198802814e-05,1.6047153621912003e-05,1.6480940757901408e-05,1.0
0.004,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,581,0.21247760951519012,2125.080322265625,0.21247760951519012,0.3350437581539154,0.34190452098846436,0.2305671125650406,nan,0.0,1.0,3.043004653591197e-05,1.5357687516370788e-05,1.5072359019541182e-05,1.0,0.2124839425086975,0.21247760951519012,96.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,96,,,,,,,,,,,,,
,581,,,,,,,,,,,,,,,,,,,,,,,,,,,97,0.21359087526798248,2136.235107421875,0.21359087526798248,0.2949821650981903,0.3206304609775543,0.22365397214889526,nan,0.0,1.0,3.259895311202854e-05,1.625657023396343e-05,1.6342381059075706e-05,1.0
0.004,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,587,0.21239213645458221,2124.227783203125,0.21239213645458221,0.33669203519821167,0.3421953618526459,0.23359860479831696,nan,0.0,1.0,3.066313365707174e-05,1.5528517906204797e-05,1.513461484137224e-05,1.0,0.21241967380046844,0.21239213645458221,97.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,97,,,,,,,,,,,,,
,587,,,,,,,,,,,,,,,,,,,,,,,,,,,98,0.21383637189865112,2138.691162109375,0.21383637189865112,0.2941685914993286,0.31986820697784424,0.22645080089569092,nan,0.0,1.0,3.274810660514049e-05,1.6331468941643834e-05,1.6416635844507255e-05,1.0
0.004,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
